item_id,recommend,year,sentiment_analysis
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,False,2014,0
244850,True,2014,2
244850,True,2014,2
244850,True,2014,0
244850,True,2014,2
244850,True,2014,1
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,True,2014,0
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,True,2014,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,False,2015,0
244850,True,2015,2
244850,True,2015,0
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,1
244850,True,2015,1
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,1
244850,False,2015,2
244850,False,2015,2
244850,True,2015,2
244850,True,2015,0
244850,True,2015,2
244850,False,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,1
244850,True,2015,2
244850,True,2015,1
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,1
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,1
244850,True,2015,2
244850,True,2015,2
244850,True,2015,0
244850,True,2015,2
244850,True,2015,2
244850,False,2015,0
244850,True,2015,1
244850,True,2015,2
244850,True,2015,2
244850,True,2015,0
244850,True,2015,2
244850,False,2015,2
244850,True,2015,2
244850,True,2015,0
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,False,2015,2
244850,True,2015,2
244850,True,2015,2
244850,True,2015,2
244850,False,2015,0
244850,True,2015,2
244850,False,2015,0
244850,True,2015,0
244850,True,2015,2
244850,False,2015,2
244850,False,2015,0
244850,False,2015,0
244850,True,2015,0
244870,True,2013,2
244870,True,2013,2
244870,True,2013,2
244870,True,2013,2
244870,True,2013,2
244870,True,2014,0
244870,True,2014,2
244870,True,2014,2
244870,True,2014,2
244870,True,2014,1
244870,True,2014,2
244870,True,2015,0
244870,True,2015,0
244890,True,2014,2
244930,True,2013,2
244930,True,2014,2
244930,False,2014,2
244930,True,2014,2
244930,True,2014,2
244930,True,2015,2
244930,True,2015,2
244930,True,2015,2
244930,False,2015,0
244930,False,2015,0
244930,True,2015,2
244930,True,2015,2
244930,True,2015,2
244930,True,2015,2
244930,True,2015,1
244930,True,2015,2
244930,True,2015,2
244930,True,2015,2
244930,True,2015,1
244930,True,2015,2
244930,True,2015,2
244930,True,2015,2
244930,True,2015,2
244930,True,2015,2
2450,True,2012,2
2450,True,2014,0
2450,True,2014,2
24500,False,2011,2
245130,True,2013,2
245130,True,2013,1
245130,True,2014,2
245130,False,2014,2
245130,True,2014,2
245130,True,2014,2
245130,True,2014,1
245130,True,2014,2
245130,True,2015,1
245130,False,2015,2
245130,False,2015,0
245130,False,2015,0
245130,False,2015,1
245130,False,2015,2
245130,True,2015,2
245150,True,2014,0
245170,True,2013,2
245170,True,2013,2
245170,True,2014,2
245170,True,2014,2
245170,True,2014,1
245170,False,2014,0
245170,True,2014,2
245170,True,2014,2
245170,True,2014,2
245170,True,2014,1
245170,True,2014,1
245170,True,2014,2
245170,True,2014,2
245170,True,2014,0
245170,True,2014,2
245170,True,2014,2
245170,True,2014,2
245170,True,2014,2
245170,True,2014,2
245170,False,2015,0
245170,True,2015,0
245170,True,2015,2
245170,True,2015,2
245170,True,2015,1
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,0
245170,True,2015,1
245170,True,2015,0
245170,True,2015,2
245170,True,2015,1
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,0
245170,True,2015,2
245170,True,2015,1
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245170,True,2015,2
245175,True,2015,2
245176,True,2015,0
245280,True,2014,2
245280,True,2014,2
245280,True,2014,1
245280,True,2015,2
245280,True,2015,1
245280,True,2015,2
245370,True,2015,2
245370,True,2015,2
245390,True,2014,2
245470,True,2014,2
245470,True,2014,1
245470,True,2014,1
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,True,2014,2
245470,False,2015,2
245470,True,2015,1
245470,True,2015,1
245470,True,2015,2
245490,True,2014,2
245490,True,2014,2
245490,True,2014,2
245490,False,2015,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,False,2014,2
245550,True,2014,0
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,1
245550,True,2014,2
245550,True,2014,0
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,1
245550,True,2014,2
245550,True,2014,2
245550,True,2014,1
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2014,1
245550,True,2014,2
245550,True,2014,2
245550,True,2014,2
245550,True,2015,2
245550,True,2015,1
245620,True,2014,2
245620,True,2014,2
245620,True,2014,0
245620,True,2014,2
245620,True,2014,2
245620,True,2014,2
245620,True,2015,2
245620,True,2015,2
245620,True,2015,2
245620,True,2015,2
245620,True,2015,2
245620,True,2015,2
245620,True,2015,2
245620,False,2015,2
245620,False,2015,2
245760,True,2014,2
245760,False,2014,0
245910,True,2014,2
246070,True,2014,2
246090,True,2014,2
246090,False,2014,2
246090,True,2014,2
246090,True,2015,2
246090,False,2015,0
246090,False,2015,0
246110,True,2015,1
246255,True,2015,2
246280,False,2014,1
246280,False,2014,0
246280,False,2014,2
246280,False,2014,0
246280,True,2014,0
246280,True,2014,0
246280,False,2014,1
246280,False,2015,1
246280,False,2015,0
246300,True,2013,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2014,2
246420,True,2015,2
246420,True,2015,2
246420,True,2015,0
246420,True,2015,2
246580,True,2013,0
246580,True,2014,0
246580,True,2014,2
246580,True,2014,2
246580,True,2014,2
246580,True,2015,2
246580,True,2015,2
24660,True,2013,2
246620,True,2014,2
246620,True,2014,2
246620,True,2014,2
246620,True,2014,2
246620,True,2014,2
246620,True,2014,0
246620,True,2014,2
246620,True,2014,2
246620,True,2014,2
246620,True,2014,0
246620,True,2014,2
246620,True,2014,2
246620,True,2014,2
246620,True,2014,1
246620,True,2014,2
246620,True,2014,1
246620,True,2014,0
246620,True,2014,2
246620,True,2014,2
246620,True,2014,0
246620,True,2014,1
246620,True,2014,2
246620,True,2015,0
246620,True,2015,0
246620,True,2015,0
246620,True,2015,2
246620,True,2015,0
246620,True,2015,0
246620,True,2015,2
246620,True,2015,2
246620,True,2015,2
246620,True,2015,2
246620,True,2015,2
246620,True,2015,0
246620,True,2015,0
246620,True,2015,0
246620,True,2015,2
246620,True,2015,2
246620,True,2015,2
246620,True,2015,2
246620,True,2015,2
24670,True,2014,2
24670,True,2014,2
246700,True,2014,1
246700,True,2014,0
246700,True,2014,0
246700,True,2014,2
246700,False,2014,0
246700,True,2014,2
246700,True,2014,2
246700,True,2014,0
246700,True,2014,2
246700,True,2014,2
246700,True,2014,2
246700,False,2014,0
246700,False,2014,0
246840,True,2014,2
246900,True,2014,2
246900,True,2014,2
246900,True,2014,2
246900,True,2014,2
246900,True,2014,2
246900,True,2014,2
246900,True,2015,1
246900,True,2015,2
246900,True,2015,2
246900,True,2015,0
246900,True,2015,2
246900,True,2015,0
246940,False,2014,2
247000,True,2014,2
247000,True,2014,2
247000,True,2014,2
247000,True,2014,2
247000,False,2014,0
247000,True,2015,2
247000,True,2015,2
247000,True,2015,2
247000,False,2015,2
247000,True,2015,1
247000,True,2015,2
247000,False,2015,1
247020,True,2014,0
247020,True,2014,2
247020,True,2014,2
247020,True,2014,2
247020,True,2014,1
247020,True,2014,1
247020,False,2015,1
247020,True,2015,2
247020,True,2015,2
247020,True,2015,2
247020,True,2015,2
247080,True,2014,0
247080,True,2014,2
247080,True,2014,2
247080,True,2014,2
247080,True,2015,2
247080,True,2015,0
247080,True,2015,2
247080,True,2015,0
247080,True,2015,1
247080,True,2015,2
247080,True,2015,0
247080,True,2015,1
247080,True,2015,2
247080,True,2015,2
247080,True,2015,2
247080,True,2015,2
247120,True,2013,0
247120,True,2014,2
247120,False,2014,2
247140,True,2014,2
247140,True,2014,0
24720,True,2015,2
24720,True,2015,2
24720,True,2015,0
247240,True,2014,2
247240,True,2014,1
247240,True,2014,0
247240,True,2014,2
247293,True,2015,2
247298,True,2015,2
247304,False,2014,0
24740,True,2011,2
24740,True,2012,2
24740,True,2013,2
24740,True,2013,2
24740,True,2013,2
24740,True,2013,2
24740,True,2013,2
24740,True,2013,2
24740,True,2014,2
24740,True,2014,2
24740,True,2014,2
24740,True,2014,2
24740,True,2014,2
24740,True,2014,2
24740,True,2014,2
24740,False,2014,2
24740,True,2014,2
24740,True,2014,2
24740,True,2014,2
24740,True,2014,0
24740,True,2014,2
24740,True,2015,0
24740,True,2015,0
24740,True,2015,2
24740,True,2015,0
24740,False,2015,2
24740,True,2015,2
24740,True,2015,2
247430,True,2014,1
247580,True,2015,0
247660,True,2014,0
247660,True,2015,2
247730,False,2013,2
247730,False,2013,0
247730,True,2013,0
247730,True,2013,2
247730,True,2013,2
247730,True,2013,2
247730,True,2013,2
247730,True,2014,2
247730,True,2014,1
247730,False,2014,2
247730,False,2014,2
247730,True,2014,2
247730,True,2014,0
247730,False,2014,2
247730,True,2014,2
247730,True,2014,2
247730,True,2014,0
247730,True,2014,0
247730,False,2014,2
247730,True,2014,2
247730,True,2014,2
247730,True,2014,2
247730,False,2014,2
247730,False,2014,1
247730,True,2014,0
247730,True,2014,0
247730,False,2014,0
247730,True,2014,2
247730,False,2014,2
247730,True,2014,2
247730,True,2014,2
247730,False,2014,0
247730,False,2014,2
247730,False,2014,2
247730,True,2014,2
247730,True,2014,2
247730,False,2014,1
247730,False,2014,1
247730,True,2014,2
247730,True,2014,2
247730,True,2014,0
247730,True,2014,2
247730,False,2014,0
247730,False,2014,2
247730,True,2014,2
247730,False,2015,0
247730,False,2015,2
247730,True,2015,2
247730,True,2015,0
247730,False,2015,1
247730,False,2015,2
247730,True,2015,2
247730,False,2015,2
247730,False,2015,2
247730,True,2015,2
247730,False,2015,2
247730,True,2015,0
247730,False,2015,1
247730,False,2015,0
247730,False,2015,1
247730,True,2015,2
24780,False,2013,0
24780,True,2014,2
24780,True,2014,1
24780,True,2015,2
24780,True,2015,2
247830,False,2014,2
24790,True,2012,2
24790,True,2014,1
24790,True,2014,2
24790,True,2015,2
247910,False,2014,1
247910,True,2014,0
247910,True,2014,2
247910,True,2014,2
247910,True,2014,2
247910,False,2014,2
247910,True,2014,2
247910,True,2015,2
247950,False,2014,2
247950,False,2014,0
247950,True,2015,2
24800,True,2013,2
24810,True,2014,2
24810,True,2014,2
248140,False,2013,2
248170,True,2014,2
248170,True,2015,2
248170,True,2015,2
248310,True,2014,2
248310,True,2014,2
248310,True,2014,2
248310,True,2014,2
248310,False,2015,2
248310,True,2015,2
248310,False,2015,2
248310,True,2015,2
248310,True,2015,2
248310,True,2015,2
248350,True,2013,2
248350,True,2014,2
248350,True,2015,1
248390,True,2014,2
248390,True,2014,2
248390,True,2015,0
248390,True,2015,2
248390,True,2015,1
24840,True,2014,2
24840,True,2014,2
24840,True,2014,2
248530,True,2014,2
248550,True,2014,2
248570,True,2014,0
248570,True,2014,2
248570,True,2014,0
248570,True,2014,0
248570,True,2014,2
248570,True,2014,1
248570,True,2014,2
248570,True,2014,1
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,False,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,0
248570,True,2014,1
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,2
248570,True,2014,1
248570,True,2014,2
248570,True,2014,2
248570,False,2014,0
248570,True,2014,1
248570,False,2014,0
248570,True,2014,2
248570,True,2014,0
248570,True,2014,2
248570,True,2015,2
248570,True,2015,0
248570,False,2015,1
248570,True,2015,1
248570,False,2015,0
248570,True,2015,2
248570,True,2015,2
248570,True,2015,2
248570,True,2015,2
248570,True,2015,2
248570,True,2015,2
248570,True,2015,0
248570,True,2015,2
248570,True,2015,2
248570,True,2015,2
248570,True,2015,0
248570,True,2015,0
248570,True,2015,2
248570,False,2015,0
248570,True,2015,2
248570,True,2015,0
248570,True,2015,2
248570,True,2015,2
248570,True,2015,2
248570,True,2015,2
248570,False,2015,1
248570,True,2015,1
248570,True,2015,0
248570,True,2015,1
248570,True,2015,2
248570,True,2015,0
248570,True,2015,2
24860,True,2011,1
24860,True,2013,0
24860,True,2013,2
24860,True,2013,2
24860,True,2013,2
24860,True,2013,1
24860,True,2014,2
24860,True,2015,2
24860,True,2015,2
24860,True,2015,1
248610,True,2014,0
248610,True,2014,2
248610,True,2014,2
248610,True,2014,2
248610,True,2015,0
248610,True,2015,2
248610,True,2015,2
248610,True,2015,2
248610,True,2015,0
248630,True,2013,2
248630,True,2013,2
248630,False,2015,2
248650,True,2013,2
248650,True,2013,2
24870,True,2015,0
248710,False,2013,0
248800,True,2013,2
248800,True,2014,2
248800,True,2014,2
248800,True,2014,2
248820,True,2013,2
248820,True,2013,2
248820,True,2013,2
248820,True,2013,2
248820,True,2013,0
248820,True,2013,2
248820,True,2013,2
248820,True,2013,0
248820,True,2013,2
248820,True,2013,2
248820,True,2013,1
248820,True,2013,2
248820,True,2013,0
248820,True,2013,2
248820,True,2013,1
248820,True,2013,2
248820,True,2013,2
248820,False,2014,2
248820,True,2014,1
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,0
248820,True,2014,2
248820,True,2014,2
248820,True,2014,1
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,1
248820,True,2014,0
248820,True,2014,2
248820,True,2014,1
248820,True,2014,1
248820,True,2014,0
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,0
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,0
248820,True,2014,2
248820,True,2014,2
248820,False,2014,1
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,True,2014,2
248820,False,2014,1
248820,True,2014,2
248820,True,2014,2
248820,True,2015,2
248820,True,2015,1
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,0
248820,True,2015,2
248820,True,2015,1
248820,True,2015,1
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,1
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,False,2015,2
248820,True,2015,1
248820,True,2015,2
248820,True,2015,1
248820,False,2015,1
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248820,True,2015,0
248820,True,2015,0
248820,True,2015,2
248820,True,2015,2
248820,True,2015,2
248860,True,2014,0
248860,True,2014,0
248860,True,2014,2
248860,True,2014,0
248860,True,2014,0
248860,True,2014,2
248860,True,2014,2
248860,True,2014,2
248860,False,2015,2
248860,True,2015,2
248860,True,2015,0
248970,False,2014,2
248970,True,2014,2
249050,True,2013,2
249050,True,2013,2
249050,True,2013,2
249050,True,2014,2
249050,True,2014,2
249050,True,2014,2
249050,True,2014,2
249050,True,2015,2
249050,True,2015,2
249050,True,2015,0
249050,True,2015,0
249050,True,2015,0
249082,True,2015,0
249130,True,2013,2
249130,True,2013,2
249130,True,2013,1
249130,True,2013,2
249130,True,2013,0
249130,True,2013,2
249130,True,2014,1
249130,True,2014,2
249130,True,2014,2
249130,True,2014,2
249130,True,2014,2
249130,True,2014,2
249130,True,2014,2
249130,True,2014,2
249130,True,2014,2
249130,True,2014,0
249130,True,2014,2
249130,True,2014,0
249130,True,2014,2
249130,True,2014,2
249130,False,2014,0
249130,True,2014,2
249130,True,2015,2
249130,False,2015,2
249130,True,2015,2
249130,True,2015,2
249130,True,2015,2
249130,True,2015,0
249130,True,2015,2
249130,True,2015,2
249190,False,2014,0
249230,True,2015,2
249330,True,2014,2
249380,True,2014,2
249380,True,2014,2
249380,True,2014,2
249380,True,2015,2
249380,True,2015,2
249380,False,2015,0
249380,True,2015,2
249380,True,2015,2
249550,True,2015,0
249570,True,2014,2
249570,False,2014,1
249590,False,2014,0
24960,True,2011,2
24960,True,2011,2
24960,True,2011,2
24960,True,2011,2
24960,True,2013,0
24960,True,2013,2
24960,True,2013,2
24960,True,2014,2
24960,False,2014,1
24960,True,2014,2
24960,False,2014,0
24960,True,2014,2
24960,True,2014,2
24960,True,2014,2
24960,True,2014,2
24960,True,2014,2
24960,True,2014,1
24960,True,2014,2
24960,True,2014,2
24960,True,2014,0
24960,True,2014,2
24960,True,2014,1
24960,True,2014,2
24960,True,2014,0
24960,True,2015,2
24960,True,2015,2
24960,True,2015,0
24960,True,2015,2
24960,False,2015,2
24960,False,2015,0
24960,True,2015,2
24960,True,2015,0
24960,True,2015,2
24960,True,2015,0
24960,True,2015,2
24960,True,2015,0
249630,True,2014,2
249630,True,2014,2
249630,True,2014,2
249630,True,2014,2
249630,True,2015,2
249630,False,2015,2
249650,False,2014,0
249650,True,2015,2
249680,True,2014,2
249680,True,2014,2
24980,True,2011,2
24980,True,2011,2
24980,True,2011,2
24980,True,2012,2
24980,True,2012,2
24980,True,2013,2
24980,True,2013,2
24980,True,2013,2
24980,True,2013,2
24980,True,2013,2
24980,True,2014,2
24980,True,2014,2
24980,True,2014,2
24980,True,2014,0
24980,False,2015,2
24980,True,2015,2
24980,True,2015,0
24980,True,2015,2
249870,True,2013,2
249870,True,2013,2
249870,True,2014,0
249870,False,2015,0
249950,True,2013,2
249950,True,2014,2
249950,True,2014,2
249990,True,2015,0
249990,True,2015,0
2500,True,2014,2
25000,True,2013,2
25000,True,2013,2
25000,True,2013,2
25000,True,2014,2
25000,True,2014,2
25000,True,2014,2
25000,True,2014,2
25000,True,2014,2
25000,False,2014,2
25000,True,2014,2
25000,True,2014,2
25000,True,2014,2
25000,True,2014,2
25000,True,2015,2
25000,True,2015,2
25000,True,2015,1
25000,True,2015,0
25000,False,2015,1
25000,False,2015,2
25000,True,2015,2
25000,True,2015,2
250050,True,2014,2
25010,True,2011,2
250110,True,2015,2
250110,True,2015,2
250110,True,2015,2
250180,True,2014,2
250180,True,2014,2
250180,True,2014,2
250180,True,2014,0
250180,False,2014,0
250180,True,2014,2
250180,True,2014,2
250180,True,2014,2
250180,True,2015,2
250180,True,2015,0
250260,True,2014,2
250260,True,2014,2
250260,True,2014,2
250260,True,2014,2
250260,True,2014,2
250260,False,2014,0
250260,True,2014,2
250260,False,2014,2
250260,True,2014,2
250260,True,2014,2
250260,True,2015,0
250260,True,2015,0
250260,True,2015,2
250260,True,2015,2
250260,True,2015,2
250260,True,2015,2
250260,True,2015,2
250260,True,2015,2
250260,True,2015,2
250320,True,2013,2
250320,True,2013,0
250320,True,2013,2
250320,True,2013,2
250320,True,2013,2
250320,True,2013,2
250320,True,2013,2
250320,True,2013,2
250320,True,2013,2
250320,True,2013,0
250320,True,2013,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,1
250320,True,2014,0
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,0
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,2
250320,True,2014,1
250320,True,2014,2
250320,True,2015,2
250320,True,2015,2
250320,False,2015,2
250320,True,2015,2
250320,True,2015,2
250320,True,2015,0
250320,True,2015,2
250320,True,2015,2
250340,True,2013,2
250340,True,2013,2
250340,True,2013,2
250340,True,2014,2
250340,False,2014,0
250340,True,2014,2
250340,False,2014,0
250340,False,2014,0
250340,False,2015,1
250340,False,2015,1
250340,True,2015,1
250340,True,2015,0
250340,True,2015,2
250380,True,2013,2
250400,True,2013,2
250400,True,2013,2
250400,False,2013,2
250400,True,2013,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,2
250400,True,2014,1
250400,True,2015,2
250400,True,2015,2
250400,True,2015,2
250400,False,2015,0
250400,False,2015,2
250400,True,2015,2
250400,True,2015,2
250400,False,2015,2
250400,True,2015,2
250400,True,2015,2
250420,True,2013,2
250420,True,2013,2
250420,True,2013,2
250420,True,2013,2
250420,True,2013,2
250420,False,2013,1
250420,False,2013,2
250420,True,2013,2
250420,True,2013,2
250420,False,2013,1
250420,False,2013,1
250420,True,2013,2
250420,True,2013,2
250420,False,2014,0
250420,False,2014,0
250420,True,2014,2
250420,False,2014,0
250420,True,2014,2
250420,False,2014,0
250420,True,2014,2
250420,False,2014,0
250420,False,2014,0
250420,True,2014,2
250420,True,2014,2
250420,False,2014,1
250420,True,2015,2
250420,False,2015,1
250420,False,2015,0
250420,False,2015,0
250420,True,2015,2
250460,True,2014,2
250460,True,2014,2
250460,True,2015,1
250500,True,2013,0
250500,True,2013,0
250500,True,2013,2
250500,True,2014,0
250500,True,2014,2
250500,True,2014,2
250500,True,2014,1
250500,True,2014,2
250500,True,2014,0
250500,True,2014,2
250500,True,2015,2
250500,True,2015,1
250500,True,2015,2
250500,True,2015,0
250520,True,2014,2
250520,True,2014,0
250520,True,2014,2
250580,True,2013,0
250580,True,2013,2
250580,False,2013,0
250580,True,2014,2
250580,True,2015,2
250580,True,2015,2
250600,True,2014,0
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,1
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,0
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,1
250600,True,2014,1
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,True,2014,1
250600,True,2014,1
250600,True,2014,2
250600,True,2014,2
250600,True,2014,2
250600,False,2014,1
250600,True,2014,1
250600,True,2014,2
250600,True,2014,0
250600,True,2015,0
250600,True,2015,2
250600,True,2015,2
250600,True,2015,2
250600,True,2015,2
250600,True,2015,0
250600,True,2015,1
250600,True,2015,2
250600,True,2015,0
250600,True,2015,2
250600,True,2015,2
250620,True,2014,2
250620,True,2014,2
250620,True,2014,2
250620,True,2014,2
250620,True,2015,2
250620,True,2015,2
250620,True,2015,2
250640,True,2015,0
250760,True,2014,2
250760,True,2014,2
250760,True,2014,0
250760,True,2014,2
250760,True,2014,2
250760,True,2014,2
250760,True,2014,2
250760,True,2014,2
250760,True,2014,1
250760,True,2015,2
250760,True,2015,2
250760,True,2015,2
250760,True,2015,2
250760,True,2015,1
250760,True,2015,0
250870,True,2014,0
250900,True,2014,1
250900,True,2014,2
250900,True,2014,2
250900,True,2014,1
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,1
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,1
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,0
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,0
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2014,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,1
250900,True,2015,1
250900,True,2015,0
250900,True,2015,2
250900,True,2015,0
250900,True,2015,1
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,1
250900,True,2015,0
250900,True,2015,2
250900,True,2015,1
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,1
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,2
250900,True,2015,1
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,0
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
250900,True,2015,2
251060,True,2014,1
251060,True,2014,2
251060,True,2014,2
251060,False,2014,0
251060,True,2014,0
251060,True,2014,2
251060,True,2014,2
251060,True,2015,2
251060,True,2015,2
251060,True,2015,2
251060,True,2015,0
251060,True,2015,2
251060,True,2015,2
251060,True,2015,2
251130,True,2015,2
251150,True,2015,2
251150,True,2015,2
251170,True,2014,2
251170,True,2014,0
251170,False,2014,0
251170,True,2014,0
251170,True,2015,2
251170,True,2015,2
251170,False,2015,0
251170,True,2015,2
251170,True,2015,0
251170,False,2015,2
251170,True,2015,2
251170,True,2015,2
251290,True,2014,2
251310,True,2015,1
251370,True,2013,2
251430,True,2014,2
251430,True,2015,2
251430,True,2015,2
251470,False,2015,2
251470,True,2015,1
251470,True,2015,2
251570,True,2013,2
251570,True,2013,2
251570,True,2013,2
251570,True,2013,2
251570,False,2013,1
251570,True,2013,2
251570,True,2013,2
251570,True,2013,2
251570,True,2014,0
251570,True,2014,2
251570,True,2014,2
251570,True,2014,2
251570,True,2014,0
251570,False,2014,2
251570,True,2014,2
251570,True,2014,2
251570,True,2014,2
251570,True,2014,2
251570,False,2014,2
251570,True,2014,2
251570,True,2014,2
